"hr","accel_x","accel_y","accel_z","skin_temp","ts"
46,0.55176514,0.15274902,0.8316357,355,"2023-02-04T01:30:51.561Z"
43,0.5526074,0.1522876,0.8312427,355,"2023-02-04T01:31:52.123Z"
45,0.554209,0.15121338,0.830791,355,"2023-02-04T01:32:52.685Z"
45,0.55371094,0.14934327,0.8303955,355,"2023-02-04T01:33:53.247Z"
47,0.5559351,0.15246582,0.8288086,355,"2023-02-04T01:34:53.809Z"
46,0.5591919,0.15201417,0.82684326,355,"2023-02-04T01:35:54.380Z"
47,0.55784667,0.14870362,0.8276123,355,"2023-02-04T01:36:54.946Z"
46,0.5591748,0.14909424,0.827334,355,"2023-02-04T01:37:55.508Z"
45,0.561311,0.1488086,0.82595944,355,"2023-02-04T01:38:56.071Z"
42,0.5617139,0.1475879,0.82621825,356,"2023-02-04T01:39:56.633Z"
45,0.56249756,0.14708252,0.82592285,356,"2023-02-04T01:40:57.195Z"
43,0.5673926,0.14064209,0.82307863,356,"2023-02-04T01:41:57.757Z"
43,0.5680078,0.14207275,0.8225122,356,"2023-02-04T01:42:58.320Z"
45,0.569646,0.14278321,0.82258546,356,"2023-02-04T01:43:58.882Z"
47,0.5696948,0.14317627,0.822124,357,"2023-02-04T01:44:59.444Z"
42,0.56913084,0.14287597,0.8225977,357,"2023-02-04T01:46:00.006Z"
46,0.56924075,0.14221436,0.8225415,357,"2023-02-04T01:47:00.568Z"
44,0.5700879,0.14384766,0.82166994,357,"2023-02-04T01:48:01.131Z"
43,0.57071775,0.14344971,0.8215063,357,"2023-02-04T01:49:01.693Z"
46,0.6024805,0.019155273,0.81347656,357,"2023-02-04T01:50:02.255Z"
43,0.6027417,0.021240234,0.8131763,356,"2023-02-04T01:51:02.817Z"
49,0.61549073,0.050615236,0.80260986,357,"2023-02-04T01:52:03.379Z"
44,-0.5811572,-0.6291773,0.5034692,357,"2023-02-04T01:53:03.942Z"
47,-0.58029294,-0.6249145,0.5090063,357,"2023-02-04T01:54:04.504Z"
43,-0.6697461,-0.57910645,0.45047852,357,"2023-02-04T01:55:05.074Z"
45,-0.64813477,-0.5846362,0.46985108,356,"2023-02-04T01:56:05.641Z"
46,-0.6487744,-0.5843726,0.46896973,356,"2023-02-04T01:57:06.203Z"
47,-0.65108645,-0.5819482,0.46892577,355,"2023-02-04T01:58:06.765Z"
42,-0.65042233,-0.5815234,0.47078368,356,"2023-02-04T01:59:07.327Z"
42,-0.65428954,-0.5814111,0.4651636,355,"2023-02-04T02:00:07.890Z"
46,-0.657229,-0.5813257,0.46180177,355,"2023-02-04T02:01:08.452Z"
43,-0.6523193,-0.5797754,0.46908692,355,"2023-02-04T02:02:09.014Z"
39,-0.65674806,-0.5808447,0.46262208,355,"2023-02-04T02:03:09.576Z"
42,-0.6537427,-0.57666504,0.47275147,356,"2023-02-04T02:04:10.138Z"
44,-0.6528296,-0.5772534,0.47272217,355,"2023-02-04T02:05:10.701Z"
39,-0.6532227,-0.57668704,0.47287843,355,"2023-02-04T02:06:11.263Z"
42,-0.65384275,-0.57670164,0.47219726,355,"2023-02-04T02:07:11.825Z"
40,-0.65336424,-0.5429541,0.50950193,355,"2023-02-04T02:08:12.387Z"
